snapshot_ts_utc,symbol,long_pct,short_pct,total_positions,long_positions,short_positions,long_volume_lots,short_volume_lots
2014-10-05T07:31:19Z,GBPJPY,61.0,38.0,3405,2071,1334,836.44,519.8
2014-10-05T07:31:19Z,GBPNOK,64.0,35.0,15,10,5,0.4,0.22
2014-10-05T07:31:19Z,GBPNZD,40.0,59.0,1034,270,764,98.21,146.18
2014-10-05T07:31:19Z,GBPSEK,8.0,91.0,8,3,5,0.05,0.54
2014-10-05T07:31:19Z,GBPSGD,11.0,88.0,11,3,8,0.05,0.39
2014-10-05T07:31:19Z,GBPTRY,7.0,92.0,10,1,9,0.01,0.12
2014-10-05T07:31:19Z,GBPUSD,62.0,37.0,14875,10164,4711,3356.43,2011.69
2014-10-05T07:31:19Z,NOKJPY,75.0,25.0,3,2,1,0.03,0.01
2014-10-05T07:31:19Z,NOKSEK,52.0,47.0,20,11,9,0.18,0.16
2014-10-05T07:31:19Z,NZDCAD,77.0,22.0,395,273,122,77.33,22.25
2014-10-05T07:31:19Z,NZDCHF,69.0,30.0,442,301,141,33.78,14.8
2014-10-05T07:31:19Z,NZDJPY,45.0,54.0,847,406,441,163.36,195.6
2014-10-05T07:31:19Z,NZDUSD,63.0,36.0,4343,3216,1127,617.21,356.07
2014-10-05T07:31:19Z,SEKJPY,100.0,0.0,1,1,0,0.04,0.0
2014-10-05T07:31:19Z,SGDJPY,42.0,57.0,48,19,29,2.19,2.91
2014-10-05T07:31:19Z,USDCAD,31.0,68.0,4988,1396,3592,488.0,1082.89
2014-10-05T07:31:19Z,USDCHF,21.0,78.0,5193,1273,3920,297.41,1074.42
2014-10-05T07:31:19Z,USDCNH,9.0,90.0,43,12,31,0.91,8.43
2014-10-05T07:31:19Z,USDCZK,10.0,90.0,10,1,9,0.01,0.09
2014-10-05T07:31:19Z,USDDKK,27.0,72.0,90,26,64,5.84,15.65
2014-10-05T07:31:19Z,USDHKD,98.0,1.0,19,12,7,9.79,0.11
2014-10-05T07:31:19Z,USDJPY,36.0,63.0,7531,2062,5469,795.25,1366.66
2014-10-05T07:31:19Z,USDMXN,19.0,80.0,42,12,30,1.32,5.36
2014-10-05T07:31:19Z,USDNOK,9.0,90.0,235,27,208,2.96,29.18
2014-10-05T07:31:19Z,USDPLN,3.0,96.0,50,7,43,0.46,13.12
2014-10-05T07:31:19Z,USDRUB,3.0,96.0,313,48,265,2.31,55.71
2014-10-05T07:31:19Z,USDSEK,0.0,99.0,148,21,127,0.68,127.27
2014-10-05T07:31:19Z,USDSGD,21.0,78.0,142,47,95,7.1,25.23
2014-10-05T07:31:19Z,USDTHB,0.0,100.0,1,0,1,0.0,0.01
2014-10-05T07:31:19Z,USDTRY,2.0,97.0,358,23,335,1.55,58.67
2014-10-05T07:31:19Z,USDZAR,80.0,19.0,1084,478,606,120.85,29.84
2014-10-05T07:31:19Z,XAGEUR,75.0,25.0,5,4,1,0.15,0.05
2014-10-05T07:31:19Z,XAGUSD,70.0,29.0,1035,813,222,262.9,109.74
2014-10-05T07:31:19Z,XAUEUR,8.0,91.0,5,1,4,0.1,1.04
2014-10-05T07:31:19Z,XAUUSD,82.0,17.0,3447,2478,969,929.38,199.24
2014-10-05T07:31:19Z,XBRUSD,0.0,100.0,5,0,5,0.0,2.5
2014-10-05T07:31:19Z,XPDUSD,73.0,26.0,6,4,2,0.34,0.12
2014-10-05T07:31:19Z,XPTUSD,97.0,2.0,9,8,1,0.47,0.01
2014-10-05T07:31:19Z,XTIUSD,100.0,0.0,8,8,0,2.72,0.0
2014-10-22T09:47:05Z,AUDCAD,57.0,42.0,971,589,382,67.14,50.14
2014-10-22T09:47:05Z,AUDCHF,36.0,63.0,833,435,398,86.67,153.88
2014-10-22T09:47:05Z,AUDJPY,37.0,62.0,1703,761,942,251.61,412.16
2014-10-22T09:47:05Z,AUDNZD,50.0,49.0,2739,1618,1121,386.0,374.9
2014-10-22T09:47:05Z,AUDSGD,58.0,41.0,22,12,10,0.38,0.27
2014-10-22T09:47:05Z,AUDUSD,61.0,38.0,6022,3765,2257,851.97,525.25
2014-10-22T09:47:05Z,CADCHF,35.0,64.0,651,282,369,39.19,70.08
2014-10-22T09:47:05Z,CADJPY,61.0,38.0,1276,647,629,376.67,232.54
2014-10-22T09:47:05Z,CHFJPY,46.0,53.0,880,462,418,318.25,361.53
2014-10-22T09:47:05Z,CHFSGD,70.0,29.0,40,27,13,0.66,0.27
2014-10-22T09:47:05Z,EURAUD,68.0,31.0,2843,1379,1464,665.97,299.68
2014-10-22T09:47:05Z,EURCAD,55.0,44.0,1412,792,620,258.64,206.07
2014-10-22T09:47:05Z,EURCHF,91.0,8.0,4113,3606,507,1195.19,114.95
2014-10-22T09:47:05Z,EURCZK,0.0,100.0,2,0,2,0.0,1.01
2014-10-22T09:47:05Z,EURDKK,62.0,37.0,5,2,3,0.15,0.09
2014-10-22T09:47:05Z,EURGBP,59.0,40.0,4060,2507,1553,530.93,366.64
2014-10-22T09:47:05Z,EURHKD,76.0,23.0,20,16,4,0.76,0.23
2014-10-22T09:47:05Z,EURJPY,48.0,51.0,4635,2607,2028,531.09,569.59
2014-10-22T09:47:05Z,EURNOK,26.0,73.0,39,12,27,0.44,1.25
2014-10-22T09:47:05Z,EURNZD,62.0,37.0,1282,788,494,150.57,90.28
2014-10-22T09:47:05Z,EURPLN,0.0,99.0,32,1,31,0.01,1.89
2014-10-22T09:47:05Z,EURSEK,83.0,16.0,12,6,6,0.75,0.15
2014-10-22T09:47:05Z,EURSGD,69.0,30.0,39,31,8,2.72,1.2
2014-10-22T09:47:05Z,EURTRY,13.0,86.0,190,31,159,4.16,26.45
2014-10-22T09:47:05Z,EURUSD,60.0,39.0,32559,20869,11690,5378.67,3577.52
2014-10-22T09:47:05Z,EURZAR,9.0,90.0,45,7,38,0.43,4.17
2014-10-22T09:47:05Z,GBPAUD,59.0,40.0,1253,487,766,296.62,204.07
2014-10-22T09:47:05Z,GBPCAD,48.0,51.0,1073,664,409,140.11,145.99
2014-10-22T09:47:05Z,GBPCHF,45.0,54.0,1536,657,879,276.21,333.35
2014-10-22T09:47:05Z,GBPDKK,20.0,79.0,22,6,16,0.47,1.8
2014-10-22T09:47:05Z,GBPJPY,57.0,42.0,3478,1905,1573,912.86,685.9
2014-10-22T09:47:05Z,GBPNOK,44.0,55.0,20,7,13,0.33,0.41
2014-10-22T09:47:05Z,GBPNZD,51.0,48.0,1046,463,583,101.48,93.72
2014-10-22T09:47:05Z,GBPSEK,7.0,92.0,11,2,9,0.04,0.48
2014-10-22T09:47:05Z,GBPSGD,12.0,87.0,16,6,10,0.12,0.83
2014-10-22T09:47:05Z,GBPTRY,0.0,100.0,7,0,7,0.0,0.1
2014-10-22T09:47:05Z,GBPUSD,56.0,43.0,15198,9824,5374,2559.12,1998.07
2014-10-22T09:47:05Z,NOKSEK,99.0,0.0,111,110,1,11.38,0.02
2014-10-22T09:47:05Z,NZDCAD,41.0,58.0,546,265,281,62.2,89.4
2014-10-22T09:47:05Z,NZDCHF,58.0,41.0,496,298,198,32.25,22.68
2014-10-22T09:47:05Z,NZDJPY,34.0,65.0,1017,352,665,122.95,229.17
2014-10-22T09:47:05Z,NZDUSD,38.0,61.0,5456,2994,2462,694.64,1119.03
2014-10-22T09:47:05Z,SGDJPY,55.0,44.0,53,29,24,2.59,2.04
2014-10-22T09:47:05Z,USDCAD,49.0,50.0,5699,2587,3112,582.87,599.42
2014-10-22T09:47:05Z,USDCHF,39.0,60.0,6139,2185,3954,586.14,896.96
2014-10-22T09:47:05Z,USDCNH,23.0,76.0,30,13,17,1.02,3.33
2014-10-22T09:47:05Z,USDCZK,0.0,100.0,9,0,9,0.0,0.09
2014-10-22T09:47:05Z,USDDKK,30.0,69.0,159,52,107,13.49,30.69
2014-10-22T09:47:05Z,USDHKD,94.0,5.0,29,21,8,13.56,0.82
2014-10-22T09:47:05Z,USDJPY,49.0,50.0,7494,2952,4542,976.35,1005.35
2014-10-22T09:47:05Z,USDMXN,7.0,92.0,91,15,76,1.19,14.23
2014-10-22T09:47:05Z,USDNOK,8.0,91.0,117,24,93,2.61,27.31
2014-10-22T09:47:05Z,USDPLN,9.0,90.0,88,17,71,3.6,35.8
2014-10-22T09:47:05Z,USDRUB,27.0,72.0,526,103,423,45.75,122.57
2014-10-22T09:47:05Z,USDSEK,1.0,98.0,160,17,143,0.47,46.01
2014-10-22T09:47:05Z,USDSGD,43.0,56.0,163,90,73,20.62,27.2
2014-10-22T09:47:05Z,USDTHB,33.0,66.0,3,1,2,0.01,0.02
2014-10-22T09:47:05Z,USDTRY,12.0,87.0,365,65,300,9.49,68.22
2014-10-22T09:47:05Z,USDZAR,12.0,87.0,203,58,145,2.16,15.64
2014-10-22T09:47:05Z,XAGEUR,100.0,0.0,2,2,0,0.03,0.0
2014-10-22T09:47:05Z,XAGUSD,70.0,29.0,1042,855,187,245.48,101.53
2014-10-22T09:47:05Z,XAUEUR,43.0,56.0,6,2,4,0.16,0.21
2014-10-22T09:47:05Z,XAUUSD,57.0,42.0,3812,2255,1557,402.55,299.02
2014-10-22T09:47:05Z,XBRUSD,1.0,98.0,6,1,5,0.04,3.0
2014-10-22T09:47:05Z,XPDUSD,78.0,21.0,5,4,1,0.36,0.1
2014-10-22T09:47:05Z,XPTUSD,100.0,0.0,6,6,0,0.39,0.0
2014-10-22T09:47:05Z,XTIUSD,91.0,8.0,18,14,4,3.44,0.33
2014-12-13T13:08:31Z,AUDCAD,66.0,33.0,1047,648,399,104.5,52.67
2014-12-13T13:08:31Z,AUDCHF,51.0,48.0,748,537,211,116.4,107.74
2014-12-13T13:08:31Z,AUDJPY,33.0,66.0,1534,680,854,146.66,293.67
2014-12-13T13:08:31Z,AUDNZD,58.0,41.0,2564,1676,888,548.07,381.43
2014-12-13T13:08:31Z,AUDSGD,55.0,44.0,27,18,9,0.39,0.31
2014-12-13T13:08:31Z,AUDUSD,61.0,38.0,5763,3943,1820,889.99,554.75
2014-12-13T13:08:31Z,CADCHF,70.0,29.0,563,393,170,86.77,36.13
2014-12-13T13:08:31Z,CADJPY,21.0,78.0,986,343,643,45.37,167.11
2014-12-13T13:08:31Z,CHFJPY,46.0,53.0,831,350,481,190.11,218.28
2014-12-13T13:08:31Z,CHFSGD,62.0,37.0,22,19,3,0.28,0.17
2014-12-13T13:08:31Z,EURAUD,32.0,67.0,1875,567,1308,158.45,332.91
2014-12-13T13:08:31Z,EURCAD,49.0,51.0,1236,588,648,374.53,389.74
2014-12-13T13:08:31Z,EURCHF,84.0,15.0,3646,3194,452,1176.58,222.8
2014-12-13T13:08:31Z,EURCZK,100.0,0.0,2,2,0,0.02,0.0
2014-12-13T13:08:31Z,EURDKK,100.0,0.0,2,2,0,0.11,0.0
2014-12-13T13:08:31Z,EURGBP,49.0,50.0,3767,1868,1899,538.56,544.03
2014-12-13T13:08:31Z,EURHKD,0.0,100.0,3,0,3,0.0,0.04
2014-12-13T13:08:31Z,EURJPY,38.0,61.0,3972,1477,2495,383.9,624.46
2014-12-13T13:08:31Z,EURNOK,26.0,73.0,50,5,45,1.2,3.29
2014-12-13T13:08:31Z,EURNZD,76.0,23.0,621,267,354,208.69,64.45
2014-12-13T13:08:31Z,EURPLN,1.0,98.0,21,3,18,0.03,2.03
2014-12-13T13:08:31Z,EURSEK,54.0,45.0,25,13,12,0.58,0.49
2014-12-13T13:08:31Z,EURSGD,44.0,55.0,8,5,3,0.17,0.21
2014-12-13T13:08:31Z,EURTRY,8.0,91.0,181,11,170,4.61,51.97
2014-12-13T13:08:31Z,EURUSD,44.0,55.0,31843,16159,15684,3980.3,4923.12
2014-12-13T13:08:31Z,EURZAR,0.0,99.0,47,1,46,0.01,4.34
2014-12-13T13:08:31Z,GBPAUD,23.0,76.0,953,252,701,49.53,159.96
2014-12-13T13:08:31Z,GBPCAD,28.0,71.0,850,266,584,84.5,206.96
2014-12-13T13:08:31Z,GBPCHF,43.0,56.0,1083,541,542,222.18,285.88
2014-12-13T13:08:31Z,GBPDKK,6.0,93.0,4,1,3,0.01,0.15
2014-12-13T13:08:31Z,GBPJPY,46.0,53.0,2660,1235,1425,381.58,446.27
2014-12-13T13:08:31Z,GBPNOK,28.0,71.0,7,3,4,0.17,0.43
2014-12-13T13:08:31Z,GBPNZD,59.0,40.0,516,189,327,63.9,43.85
2014-12-13T13:08:31Z,GBPSEK,18.0,81.0,11,5,6,0.08,0.35
2014-12-13T13:08:31Z,GBPSGD,68.0,31.0,14,8,6,0.39,0.18
2014-12-13T13:08:31Z,GBPTRY,100.0,0.0,2,2,0,0.47,0.0
2014-12-13T13:08:31Z,GBPUSD,47.0,52.0,13819,7158,6661,1861.46,2054.3
2014-12-13T13:08:31Z,NOKJPY,98.0,1.0,6,5,1,2.62,0.03
2014-12-13T13:08:31Z,NOKSEK,80.0,19.0,57,55,2,1.3,0.31
2014-12-13T13:08:31Z,NZDCAD,43.0,56.0,390,199,191,26.73,35.34
2014-12-13T13:08:31Z,NZDCHF,13.0,86.0,416,289,127,52.59,326.98
2014-12-13T13:08:31Z,NZDJPY,12.0,87.0,693,221,472,22.63,159.16
2014-12-13T13:08:31Z,NZDUSD,54.0,45.0,4046,2321,1725,572.5,482.31
2014-12-13T13:08:31Z,SEKJPY,0.0,100.0,1,0,1,0.0,0.03
2014-12-13T13:08:31Z,SGDJPY,65.0,34.0,33,16,17,1.26,0.65
2014-12-13T13:08:31Z,USDCAD,36.0,63.0,5372,1435,3937,556.62,952.15
2014-12-13T13:08:31Z,USDCHF,56.0,43.0,6142,3581,2561,859.04,672.48
2014-12-13T13:08:31Z,USDCNH,0.0,99.0,30,1,29,0.05,9.46
2014-12-13T13:08:31Z,USDCZK,100.0,0.0,2,2,0,0.06,0.0
2014-12-13T13:08:31Z,USDDKK,38.0,61.0,135,51,84,12.36,19.86
2014-12-13T13:08:31Z,USDHKD,98.0,1.0,21,19,2,1.03,0.02
2014-12-13T13:08:31Z,USDJPY,50.0,49.0,7514,3979,3535,931.0,896.98
2014-12-13T13:08:31Z,USDMXN,40.0,59.0,94,20,74,5.56,8.26
2014-12-13T13:08:31Z,USDNOK,15.0,84.0,158,38,120,6.59,35.73
2014-12-13T13:08:31Z,USDPLN,0.0,99.0,41,4,37,0.07,40.66
2014-12-13T13:08:31Z,USDRUB,34.0,65.0,445,140,305,49.58,92.51
2014-12-13T13:08:31Z,USDSEK,6.0,93.0,123,35,88,3.09,41.13
2014-12-13T13:08:31Z,USDSGD,78.0,21.0,165,101,64,15.29,4.1
2014-12-13T13:08:31Z,USDTHB,0.0,100.0,1,0,1,0.0,0.01
2014-12-13T13:08:31Z,USDTRY,3.0,96.0,258,18,240,3.27,79.86
2014-12-13T13:08:31Z,USDZAR,9.0,90.0,205,58,147,4.01,39.88
2014-12-13T13:08:31Z,XAGEUR,100.0,0.0,1,1,0,0.01,0.0
2014-12-13T13:08:31Z,XAGUSD,59.0,40.0,883,658,225,168.06,115.78
2014-12-13T13:08:31Z,XAUEUR,62.0,37.0,10,5,5,0.2,0.12
2014-12-13T13:08:31Z,XAUUSD,54.0,45.0,4243,2206,2037,490.06,412.82
2014-12-13T13:08:31Z,XBRUSD,92.0,7.0,10,6,4,2.56,0.2
2014-12-13T13:08:31Z,XPDUSD,93.0,6.0,10,5,5,2.35,0.17
2014-12-13T13:08:31Z,XPTUSD,86.0,13.0,9,7,2,0.25,0.04
2014-12-13T13:08:31Z,XTIUSD,57.0,42.0,63,51,12,12.29,9.15
2014-12-23T09:34:14Z,AUDCAD,70.0,29.0,1323,836,487,117.57,49.51
2014-12-23T09:34:14Z,AUDCHF,39.0,60.0,717,450,267,83.39,127.44
2014-12-23T09:34:14Z,AUDJPY,36.0,63.0,1419,638,781,166.84,293.91
2014-12-23T09:34:14Z,AUDNZD,59.0,40.0,2239,1559,680,433.32,293.53
2014-12-23T09:34:14Z,AUDSGD,50.0,49.0,40,29,11,0.65,0.63
2014-12-23T09:34:14Z,AUDUSD,62.0,37.0,6310,4568,1742,1000.53,609.76
2014-12-23T09:34:14Z,CADCHF,35.0,64.0,465,195,270,40.26,72.73
2014-12-23T09:34:14Z,CADJPY,42.0,57.0,861,367,494,106.18,142.68
2014-12-23T09:34:14Z,CHFJPY,41.0,58.0,812,331,481,197.89,276.83
2014-12-23T09:34:14Z,CHFSGD,54.0,45.0,23,20,3,0.2,0.17
2014-12-23T09:34:14Z,EURAUD,42.0,57.0,1885,727,1158,211.8,283.37
2014-12-23T09:34:14Z,EURCAD,52.0,47.0,1214,753,461,471.59,419.54
2014-12-23T09:34:14Z,EURCHF,75.0,24.0,2256,1950,306,645.61,204.86
2014-12-23T09:34:14Z,EURCZK,100.0,0.0,2,2,0,0.02,0.0
2014-12-23T09:34:14Z,EURDKK,1.0,98.0,4,1,3,0.01,0.82
2014-12-23T09:34:14Z,EURGBP,62.0,37.0,13030,5035,7995,728.06,437.4
2014-12-23T09:34:14Z,EURHKD,0.0,100.0,2,0,2,0.0,0.02
2014-12-23T09:34:14Z,EURJPY,34.0,65.0,4277,1849,2428,414.87,789.02
2014-12-23T09:34:14Z,EURNOK,37.0,62.0,47,8,39,1.39,2.32
2014-12-23T09:34:14Z,EURNZD,76.0,23.0,575,341,234,104.79,32.36
2014-12-23T09:34:14Z,EURPLN,1.0,98.0,31,1,30,0.02,1.67
2014-12-23T09:34:14Z,EURSEK,68.0,32.0,14,8,6,0.51,0.24
2014-12-23T09:34:14Z,EURSGD,4.0,95.0,5,1,4,0.01,0.23
2014-12-23T09:34:14Z,EURTRY,25.0,74.0,141,33,108,4.63,13.19
2014-12-23T09:34:14Z,EURUSD,62.0,37.0,34593,23519,11074,5582.8,3341.83
2014-12-23T09:34:14Z,EURZAR,0.0,100.0,21,0,21,0.0,0.66
2014-12-23T09:34:14Z,GBPAUD,31.0,68.0,790,191,599,47.98,106.11
2014-12-23T09:34:14Z,GBPCAD,72.0,27.0,573,355,218,126.02,47.97
2014-12-23T09:34:14Z,GBPCHF,41.0,58.0,1110,405,705,258.96,362.49
2014-12-23T09:34:14Z,GBPDKK,9.0,90.0,3,1,2,0.01,0.1
2014-12-23T09:34:14Z,GBPJPY,44.0,55.0,2746,1345,1401,433.72,535.65
2014-12-23T09:34:14Z,GBPNOK,56.0,43.0,10,6,4,0.6,0.47
2014-12-23T09:34:14Z,GBPNZD,61.0,38.0,466,197,269,65.86,41.27
2014-12-23T09:34:14Z,GBPSEK,25.0,74.0,7,2,5,0.16,0.46
2014-12-23T09:34:14Z,GBPSGD,55.0,44.0,6,2,4,0.16,0.13
2014-12-23T09:34:14Z,GBPTRY,98.0,1.0,4,2,2,2.5,0.04
2014-12-23T09:34:14Z,GBPUSD,54.0,45.0,16693,8249,8444,2017.15,1692.05
2014-12-23T09:34:14Z,NOKJPY,100.0,0.0,2,2,0,0.02,0.0
2014-12-23T09:34:14Z,NOKSEK,98.0,1.0,49,48,1,1.82,0.03
2014-12-23T09:34:14Z,NZDCAD,53.0,46.0,304,155,149,22.73,20.04
2014-12-23T09:34:14Z,NZDCHF,34.0,65.0,390,187,203,20.21,37.98
2014-12-23T09:34:14Z,NZDJPY,31.0,68.0,674,223,451,96.55,206.38
2014-12-23T09:34:14Z,NZDUSD,56.0,43.0,3976,2365,1611,619.5,472.16
2014-12-23T09:34:14Z,SGDJPY,84.0,15.0,27,16,11,2.27,0.41
2014-12-23T09:34:14Z,USDCAD,45.0,54.0,5618,1902,3716,746.19,889.19
2014-12-23T09:34:14Z,USDCHF,39.0,60.0,7348,3682,3666,618.18,966.11
2014-12-23T09:34:14Z,USDCNH,2.0,97.0,28,5,23,0.23,9.29
2014-12-23T09:34:14Z,USDCZK,100.0,0.0,1,1,0,0.01,0.0
2014-12-23T09:34:14Z,USDDKK,26.0,73.0,121,21,100,7.96,22.49
2014-12-23T09:34:14Z,USDHKD,97.0,2.0,13,12,1,0.45,0.01
2014-12-23T09:34:14Z,USDJPY,46.0,53.0,7319,3129,4190,974.17,1140.24
2014-12-23T09:34:14Z,USDMXN,43.0,56.0,82,24,58,6.06,7.75
2014-12-23T09:34:14Z,USDNOK,23.0,76.0,121,40,81,9.11,30.45
2014-12-23T09:34:14Z,USDPLN,1.0,98.0,50,13,37,0.25,13.64
2014-12-23T09:34:14Z,USDRUB,20.0,79.0,135,39,96,7.17,28.33
2014-12-23T09:34:14Z,USDSEK,20.0,79.0,134,31,103,21.94,85.59
2014-12-23T09:34:14Z,USDSGD,77.0,22.0,109,44,65,9.82,2.92
2014-12-23T09:34:14Z,USDTHB,0.0,100.0,1,0,1,0.0,0.01
2014-12-23T09:34:14Z,USDTRY,11.0,88.0,235,30,205,6.48,49.81
2014-12-23T09:34:14Z,USDZAR,48.0,51.0,149,36,113,30.12,31.99
2014-12-23T09:34:14Z,XAGEUR,2.0,97.0,2,1,1,0.03,1.41
2014-12-23T09:34:14Z,XAGUSD,55.0,44.0,882,650,232,165.65,131.0
2014-12-23T09:34:14Z,XAUEUR,67.0,32.0,13,8,5,0.29,0.14
2014-12-23T09:34:14Z,XAUUSD,60.0,39.0,4734,2635,2099,628.72,415.64
2014-12-23T09:34:14Z,XBRUSD,6.0,93.0,8,3,5,0.06,0.84
2014-12-23T09:34:14Z,XPDUSD,50.0,50.0,7,2,5,0.1,0.1
2014-12-23T09:34:14Z,XPTUSD,100.0,0.0,10,10,0,2.21,0.0
2014-12-23T09:34:14Z,XTIUSD,72.0,27.0,46,43,3,3.88,1.5
2014-12-31T21:28:13Z,AUDCAD,51.0,48.0,1154,543,611,77.04,73.19
2014-12-31T21:28:13Z,AUDCHF,36.0,63.0,725,398,327,78.18,134.96
2014-12-31T21:28:13Z,AUDJPY,38.0,61.0,1399,653,746,189.72,304.0
2014-12-31T21:28:13Z,AUDNZD,51.0,48.0,2348,1546,802,388.86,369.4
2014-12-31T21:28:13Z,AUDSGD,53.0,46.0,26,16,10,0.5,0.43
2014-12-31T21:28:13Z,AUDUSD,51.0,48.0,6725,4227,2498,872.8,817.81
2014-12-31T21:28:13Z,CADCHF,27.0,72.0,435,177,258,32.49,85.39
2014-12-31T21:28:13Z,CADJPY,38.0,61.0,973,384,589,111.14,180.51
2014-12-31T21:28:13Z,CHFJPY,37.0,62.0,821,305,516,211.54,350.4
2014-12-31T21:28:13Z,CHFSGD,66.0,33.0,29,25,4,0.4,0.2
2014-12-31T21:28:13Z,EURAUD,54.0,45.0,1642,598,1044,228.94,189.33
2014-12-31T21:28:13Z,EURCAD,49.0,50.0,1322,779,543,471.31,483.54
2014-12-31T21:28:13Z,EURCHF,78.0,21.0,2391,2061,330,657.54,185.19
2014-12-31T21:28:13Z,EURCZK,100.0,0.0,2,2,0,0.02,0.0
2014-12-31T21:28:13Z,EURGBP,68.0,31.0,6465,5310,1155,832.94,383.81
2014-12-31T21:28:13Z,EURJPY,42.0,57.0,4082,1891,2191,563.11,775.15
2014-12-31T21:28:13Z,EURNOK,33.0,66.0,51,8,43,1.64,3.25
2014-12-31T21:28:13Z,EURNZD,82.0,17.0,669,474,195,138.67,30.26
2014-12-31T21:28:13Z,EURPLN,0.0,100.0,56,0,56,0.0,2.69
2014-12-31T21:28:13Z,EURSEK,28.0,71.0,11,3,8,0.12,0.3
2014-12-31T21:28:13Z,EURSGD,39.0,60.0,12,4,8,0.16,0.25
2014-12-31T21:28:13Z,EURTRY,18.0,81.0,150,33,117,4.02,18.16
2014-12-31T21:28:13Z,EURUSD,62.0,37.0,31525,23211,8314,5790.77,3511.79
2014-12-31T21:28:13Z,EURZAR,6.0,93.0,20,2,18,0.02,0.27
2014-12-31T21:28:13Z,GBPAUD,24.0,75.0,865,235,630,33.67,101.71
2014-12-31T21:28:13Z,GBPCAD,71.0,28.0,487,237,250,60.04,23.89
2014-12-31T21:28:13Z,GBPCHF,43.0,56.0,1244,395,849,333.6,435.67
2014-12-31T21:28:13Z,GBPDKK,0.0,100.0,2,0,2,0.0,0.1
2014-12-31T21:28:13Z,GBPJPY,42.0,57.0,2728,1260,1468,443.46,599.62
2014-12-31T21:28:13Z,GBPNOK,55.0,44.0,13,7,6,0.7,0.56
2014-12-31T21:28:13Z,GBPNZD,32.0,67.0,462,176,286,29.39,61.4
2014-12-31T21:28:13Z,GBPSEK,17.0,82.0,6,1,5,0.1,0.46
2014-12-31T21:28:13Z,GBPSGD,46.0,54.0,11,4,7,0.23,0.27
2014-12-31T21:28:13Z,GBPTRY,79.0,20.0,10,3,7,3.0,0.76
2014-12-31T21:28:13Z,GBPUSD,49.0,50.0,13282,7084,6198,1621.21,1663.08
2014-12-31T21:28:13Z,NOKJPY,0.0,100.0,1,0,1,0.0,0.05
2014-12-31T21:28:13Z,NOKSEK,91.0,8.0,56,53,3,2.6,0.25
2014-12-31T21:28:13Z,NZDCAD,44.0,55.0,290,131,159,11.96,14.68
2014-12-31T21:28:13Z,NZDCHF,8.0,91.0,436,106,330,10.78,111.48
2014-12-31T21:28:13Z,NZDJPY,43.0,56.0,771,326,445,143.17,183.22
2014-12-31T21:28:13Z,NZDUSD,50.0,49.0,4363,2326,2037,710.55,685.46
2014-12-31T21:28:13Z,SEKJPY,50.0,50.0,2,1,1,0.4,0.4
2014-12-31T21:28:13Z,SGDJPY,42.0,57.0,19,7,12,0.53,0.71
2014-12-31T21:28:13Z,USDCAD,53.0,46.0,5175,1909,3266,842.12,744.7
2014-12-31T21:28:13Z,USDCHF,39.0,60.0,5597,1800,3797,685.46,1052.9
2014-12-31T21:28:13Z,USDCNH,2.0,97.0,29,4,25,0.23,9.38
2014-12-31T21:28:13Z,USDCZK,100.0,0.0,2,2,0,0.02,0.0
2014-12-31T21:28:13Z,USDDKK,3.0,96.0,104,14,90,0.79,21.03
2014-12-31T21:28:13Z,USDHKD,99.0,0.0,24,23,1,3.15,0.01
2014-12-31T21:28:13Z,USDJPY,52.0,47.0,7401,3004,4397,1168.89,1073.55
2014-12-31T21:28:13Z,USDMXN,35.0,64.0,85,17,68,4.94,9.11
2014-12-31T21:28:13Z,USDNOK,14.0,85.0,117,35,82,7.08,40.74
2014-12-31T21:28:13Z,USDPLN,0.0,99.0,69,11,58,0.19,52.61
2014-12-31T21:28:13Z,USDRUB,20.0,79.0,92,32,60,6.52,25.11
2014-12-31T21:28:13Z,USDSEK,2.0,97.0,95,22,73,1.03,40.32
2014-12-31T21:28:13Z,USDSGD,83.0,16.0,102,75,27,12.98,2.57
2014-12-31T21:28:13Z,USDTHB,90.0,9.0,2,1,1,0.1,0.01
2014-12-31T21:28:13Z,USDTRY,10.0,89.0,214,32,182,5.81,50.75
2014-12-31T21:28:13Z,USDZAR,45.0,54.0,143,25,118,26.23,32.03
2014-12-31T21:28:13Z,XAGUSD,54.0,45.0,824,619,205,161.7,133.33
2014-12-31T21:28:13Z,XAUEUR,0.0,100.0,5,0,5,0.0,1.38
2014-12-31T21:28:13Z,XAUUSD,61.0,38.0,4022,2262,1760,601.36,382.17
2014-12-31T21:28:13Z,XBRUSD,1.0,98.0,7,1,6,0.01,0.59
2014-12-31T21:28:13Z,XPDUSD,33.0,66.0,6,1,5,0.04,0.08
2014-12-31T21:28:13Z,XPTUSD,94.0,5.0,8,7,1,1.14,0.07
2014-12-31T21:28:13Z,XTIUSD,95.0,4.0,40,39,1,0.64,0.03
2015-01-09T20:38:54Z,AUDCAD,36.0,63.0,1216,449,767,89.77,155.93
2015-01-09T20:38:54Z,AUDCHF,52.0,47.0,661,375,286,139.98,126.69
2015-01-09T20:38:54Z,AUDJPY,46.0,53.0,1703,930,773,227.06,265.24
2015-01-09T20:38:54Z,AUDNZD,43.0,56.0,2696,1352,1344,355.47,469.18
2015-01-09T20:38:54Z,AUDSGD,36.0,63.0,26,9,17,0.36,0.62
