_is_range_tp_override,actual_sl_m,bar_idx,bars_held,entry_time,entry_type,ep,exec_lag_jitter,exit_friction_m,exit_reason,outcome,pair,pnl_m,sig,sl,sl_m,source_symbol,tp,tp_m,trade_id,dow_regime,v2_regime,confluence_score,confluence_confirmations,confluence_required,confluence_details
False,,7352,2,2025-08-15 07:00:00+00:00,sr_fib_confluence,147.066,0.0,0.067,tp_sl,WIN,USDJPY,1.037,SELL,147.241,1.8041237113403232,USDJPY=X,146.887,1.104,USDJPY-671,CHOP,no_go,WEAK,2,3,"{""components"": [{""component"": ""DXY"", ""confirms"": true, ""expected"": ""down"", ""observed"": ""down"", ""relation"": ""same"", ""source"": ""DXY_proxy:USD_JPY,EUR_USD,GBP_USD""}, {""component"": ""EUR_USD"", ""confirms"": true, ""expected"": ""up"", ""observed"": ""up"", ""relation"": ""inverse"", ""source"": ""EUR_USD""}, {""component"": ""USD_CHF"", ""confirms"": false, ""expected"": ""down"", ""observed"": ""flat"", ""relation"": ""same"", ""source"": ""USD_CHF""}], ""expected_primary_direction"": ""down"", ""lookback_h1_bars"": 5, ""primary_dir"": ""SELL"", ""primary_pair"": ""USD_JPY""}"
False,,7364,9,2025-08-15 10:00:00+00:00,streak_reversal,146.881,0.0,0.0637,tp_sl,WIN,USDJPY,3.3063,SELL,147.442,5.506535947712426,USDJPY=X,146.308,3.37,USDJPY-672,TRENDING,no_go,WEAK,2,3,"{""components"": [{""component"": ""DXY"", ""confirms"": true, ""expected"": ""down"", ""observed"": ""down"", ""relation"": ""same"", ""source"": ""DXY_proxy:USD_JPY,EUR_USD,GBP_USD""}, {""component"": ""EUR_USD"", ""confirms"": true, ""expected"": ""up"", ""observed"": ""up"", ""relation"": ""inverse"", ""source"": ""EUR_USD""}, {""component"": ""USD_CHF"", ""confirms"": false, ""expected"": ""down"", ""observed"": ""flat"", ""relation"": ""same"", ""source"": ""USD_CHF""}], ""expected_primary_direction"": ""down"", ""lookback_h1_bars"": 5, ""primary_dir"": ""SELL"", ""primary_pair"": ""USD_JPY""}"
False,3.118,7375,17,2025-08-15 12:45:00+00:00,vix_carry_unwind,146.877,0.0,0.0496,tp_sl,LOSS,USDJPY,-3.1676,SELL,147.271,3.0089058524173864,USDJPY=X,146.404,3.610687022900864,USDJPY-673,TRENDING,no_go,WEAK,2,3,"{""components"": [{""component"": ""DXY"", ""confirms"": true, ""expected"": ""down"", ""observed"": ""down"", ""relation"": ""same"", ""source"": ""DXY_proxy:USD_JPY,EUR_USD,GBP_USD""}, {""component"": ""EUR_USD"", ""confirms"": true, ""expected"": ""up"", ""observed"": ""up"", ""relation"": ""inverse"", ""source"": ""EUR_USD""}, {""component"": ""USD_CHF"", ""confirms"": false, ""expected"": ""down"", ""observed"": ""flat"", ""relation"": ""same"", ""source"": ""USD_CHF""}], ""expected_primary_direction"": ""down"", ""lookback_h1_bars"": 5, ""primary_dir"": ""SELL"", ""primary_pair"": ""USD_JPY""}"
True,,7394,17,2025-08-15 17:30:00+00:00,dt_bb_rsi_mr,147.248,0.0,0.0655,tp_sl,WIN,USDJPY,1.1345,SELL,147.361,0.999999999999996,USDJPY=X,147.112,1.2000000000000957,USDJPY-674,CHOP,moderate_trend,MIXED,1,3,"{""components"": [{""component"": ""DXY"", ""confirms"": false, ""expected"": ""down"", ""observed"": ""flat"", ""relation"": ""same"", ""source"": ""DXY_proxy:USD_JPY,EUR_USD,GBP_USD""}, {""component"": ""EUR_USD"", ""confirms"": true, ""expected"": ""up"", ""observed"": ""up"", ""relation"": ""inverse"", ""source"": ""EUR_USD""}, {""component"": ""USD_CHF"", ""confirms"": false, ""expected"": ""down"", ""observed"": ""flat"", ""relation"": ""same"", ""source"": ""USD_CHF""}], ""expected_primary_direction"": ""down"", ""lookback_h1_bars"": 5, ""primary_dir"": ""SELL"", ""primary_pair"": ""USD_JPY""}"
False,,7440,5,2025-08-18 05:00:00+00:00,session_time_bias,147.399,0.0,0.0908,signal_reverse,WIN,USDJPY,0.5062,BUY,147.24,1.6666666666666468,USDJPY=X,147.589,0.597,USDJPY-675,CHOP,no_go,MIXED,0,3,"{""components"": [{""component"": ""DXY"", ""confirms"": false, ""expected"": ""up"", ""observed"": ""down"", ""relation"": ""same"", ""source"": ""DXY_proxy:USD_JPY,EUR_USD,GBP_USD""}, {""component"": ""EUR_USD"", ""confirms"": false, ""expected"": ""down"", ""observed"": ""up"", ""relation"": ""inverse"", ""source"": ""EUR_USD""}, {""component"": ""USD_CHF"", ""confirms"": false, ""expected"": ""up"", ""observed"": ""flat"", ""relation"": ""same"", ""source"": ""USD_CHF""}], ""expected_primary_direction"": ""up"", ""lookback_h1_bars"": 5, ""primary_dir"": ""BUY"", ""primary_pair"": ""USD_JPY""}"
False,,7448,3,2025-08-18 07:00:00+00:00,vix_carry_unwind,147.136,0.0,0.058,tp_sl,LOSS,USDJPY,-3.376452,SELL,147.507,3.318452380952408,USDJPY=X,146.69,3.982142857142839,USDJPY-676,CHOP,moderate_trend,MIXED,0,3,"{""components"": [{""component"": ""DXY"", ""confirms"": false, ""expected"": ""down"", ""observed"": ""up"", ""relation"": ""same"", ""source"": ""DXY_proxy:USD_JPY,EUR_USD,GBP_USD""}, {""component"": ""EUR_USD"", ""confirms"": false, ""expected"": ""up"", ""observed"": ""down"", ""relation"": ""inverse"", ""source"": ""EUR_USD""}, {""component"": ""USD_CHF"", ""confirms"": false, ""expected"": ""down"", ""observed"": ""flat"", ""relation"": ""same"", ""source"": ""USD_CHF""}], ""expected_primary_direction"": ""down"", ""lookback_h1_bars"": 5, ""primary_dir"": ""SELL"", ""primary_pair"": ""USD_JPY""}"
False,,7454,11,2025-08-18 08:30:00+00:00,streak_reversal,147.319,0.0,0.0524,tp_sl,WIN,USDJPY,3.2376,BUY,146.653,5.376344086021658,USDJPY=X,147.999,3.29,USDJPY-677,CHOP,moderate_trend,WEAK,2,3,"{""components"": [{""component"": ""DXY"", ""confirms"": true, ""expected"": ""up"", ""observed"": ""up"", ""relation"": ""same"", ""source"": ""DXY_proxy:USD_JPY,EUR_USD,GBP_USD""}, {""component"": ""EUR_USD"", ""confirms"": true, ""expected"": ""down"", ""observed"": ""down"", ""relation"": ""inverse"", ""source"": ""EUR_USD""}, {""component"": ""USD_CHF"", ""confirms"": false, ""expected"": ""up"", ""observed"": ""flat"", ""relation"": ""same"", ""source"": ""USD_CHF""}], ""expected_primary_direction"": ""up"", ""lookback_h1_bars"": 5, ""primary_dir"": ""BUY"", ""primary_pair"": ""USD_JPY""}"
False,2.575,7468,3,2025-08-18 12:00:00+00:00,streak_reversal,147.581,0.0,0.065,tp_sl,LOSS,USDJPY,-2.64,SELL,147.819,2.383333333333439,USDJPY=X,147.337,2.430999999999983,USDJPY-678,CHOP,no_go,MIXED,0,3,"{""components"": [{""component"": ""DXY"", ""confirms"": false, ""expected"": ""down"", ""observed"": ""up"", ""relation"": ""same"", ""source"": ""DXY_proxy:USD_JPY,EUR_USD,GBP_USD""}, {""component"": ""EUR_USD"", ""confirms"": false, ""expected"": ""up"", ""observed"": ""down"", ""relation"": ""inverse"", ""source"": ""EUR_USD""}, {""component"": ""USD_CHF"", ""confirms"": false, ""expected"": ""down"", ""observed"": ""flat"", ""relation"": ""same"", ""source"": ""USD_CHF""}], ""expected_primary_direction"": ""down"", ""lookback_h1_bars"": 5, ""primary_dir"": ""SELL"", ""primary_pair"": ""USD_JPY""}"
False,,7473,2,2025-08-18 13:15:00+00:00,dt_bb_rsi_mr,147.837,0.0,0.0621,tp_sl,WIN,USDJPY,1.0489,SELL,148.02,1.8151815181518527,USDJPY=X,147.65,1.111,USDJPY-679,CHOP,no_go,MIXED,0,3,"{""components"": [{""component"": ""DXY"", ""confirms"": false, ""expected"": ""down"", ""observed"": ""up"", ""relation"": ""same"", ""source"": ""DXY_proxy:USD_JPY,EUR_USD,GBP_USD""}, {""component"": ""EUR_USD"", ""confirms"": false, ""expected"": ""up"", ""observed"": ""down"", ""relation"": ""inverse"", ""source"": ""EUR_USD""}, {""component"": ""USD_CHF"", ""confirms"": false, ""expected"": ""down"", ""observed"": ""flat"", ""relation"": ""same"", ""source"": ""USD_CHF""}], ""expected_primary_direction"": ""down"", ""lookback_h1_bars"": 5, ""primary_dir"": ""SELL"", ""primary_pair"": ""USD_JPY""}"
False,,7477,1,2025-08-18 14:15:00+00:00,streak_reversal,147.734,0.0,0.0586,tp_sl,WIN,USDJPY,2.8154,BUY,147.232,4.6962616822429695,USDJPY=X,148.247,2.874,USDJPY-680,TRENDING,no_go,WEAK,2,3,"{""components"": [{""component"": ""DXY"", ""confirms"": true, ""expected"": ""up"", ""observed"": ""up"", ""relation"": ""same"", ""source"": ""DXY_proxy:USD_JPY,EUR_USD,GBP_USD""}, {""component"": ""EUR_USD"", ""confirms"": true, ""expected"": ""down"", ""observed"": ""down"", ""relation"": ""inverse"", ""source"": ""EUR_USD""}, {""component"": ""USD_CHF"", ""confirms"": false, ""expected"": ""up"", ""observed"": ""flat"", ""relation"": ""same"", ""source"": ""USD_CHF""}], ""expected_primary_direction"": ""up"", ""lookback_h1_bars"": 5, ""primary_dir"": ""BUY"", ""primary_pair"": ""USD_JPY""}"
False,,7482,21,2025-08-18 15:30:00+00:00,streak_reversal,147.787,0.0,0.056,tp_sl,WIN,USDJPY,2.462,BUY,147.326,4.114583333333398,USDJPY=X,148.257,2.518,USDJPY-681,TRENDING,no_go,WEAK,2,3,"{""components"": [{""component"": ""DXY"", ""confirms"": true, ""expected"": ""up"", ""observed"": ""up"", ""relation"": ""same"", ""source"": ""DXY_proxy:USD_JPY,EUR_USD,GBP_USD""}, {""component"": ""EUR_USD"", ""confirms"": true, ""expected"": ""down"", ""observed"": ""down"", ""relation"": ""inverse"", ""source"": ""EUR_USD""}, {""component"": ""USD_CHF"", ""confirms"": false, ""expected"": ""up"", ""observed"": ""flat"", ""relation"": ""same"", ""source"": ""USD_CHF""}], ""expected_primary_direction"": ""up"", ""lookback_h1_bars"": 5, ""primary_dir"": ""BUY"", ""primary_pair"": ""USD_JPY""}"
False,,7518,1,2025-08-19 00:30:00+00:00,session_time_bias,147.856,0.0,0.1635,tp_sl,LOSS,USDJPY,-2.04085,BUY,147.709,1.87735042735044,USDJPY=X,148.013,2.01282051282065,USDJPY-682,CHOP,no_go,WEAK,2,3,"{""components"": [{""component"": ""DXY"", ""confirms"": true, ""expected"": ""up"", ""observed"": ""up"", ""relation"": ""same"", ""source"": ""DXY_proxy:USD_JPY,EUR_USD,GBP_USD""}, {""component"": ""EUR_USD"", ""confirms"": true, ""expected"": ""down"", ""observed"": ""down"", ""relation"": ""inverse"", ""source"": ""EUR_USD""}, {""component"": ""USD_CHF"", ""confirms"": false, ""expected"": ""up"", ""observed"": ""flat"", ""relation"": ""same"", ""source"": ""USD_CHF""}], ""expected_primary_direction"": ""up"", ""lookback_h1_bars"": 5, ""primary_dir"": ""BUY"", ""primary_pair"": ""USD_JPY""}"
False,2.085,7521,1,2025-08-19 01:15:00+00:00,session_time_bias,147.937,0.0,0.1401,tp_sl,LOSS,USDJPY,-2.2251,BUY,147.766,1.8758241758239815,USDJPY=X,148.12,2.010989010988931,USDJPY-683,CHOP,no_go,WEAK,2,3,"{""components"": [{""component"": ""DXY"", ""confirms"": true, ""expected"": ""up"", ""observed"": ""up"", ""relation"": ""same"", ""source"": ""DXY_proxy:USD_JPY,EUR_USD,GBP_USD""}, {""component"": ""EUR_USD"", ""confirms"": true, ""expected"": ""down"", ""observed"": ""down"", ""relation"": ""inverse"", ""source"": ""EUR_USD""}, {""component"": ""USD_CHF"", ""confirms"": false, ""expected"": ""up"", ""observed"": ""flat"", ""relation"": ""same"", ""source"": ""USD_CHF""}], ""expected_primary_direction"": ""up"", ""lookback_h1_bars"": 5, ""primary_dir"": ""BUY"", ""primary_pair"": ""USD_JPY""}"
False,,7537,15,2025-08-19 05:15:00+00:00,streak_reversal,147.719,0.0,0.0846,tp_sl,WIN,USDJPY,3.3904,BUY,147.139,5.678104575163251,USDJPY=X,148.309,3.475,USDJPY-684,CHOP,no_go,MIXED,1,3,"{""components"": [{""component"": ""DXY"", ""confirms"": false, ""expected"": ""up"", ""observed"": ""flat"", ""relation"": ""same"", ""source"": ""DXY_proxy:USD_JPY,EUR_USD,GBP_USD""}, {""component"": ""EUR_USD"", ""confirms"": true, ""expected"": ""down"", ""observed"": ""down"", ""relation"": ""inverse"", ""source"": ""EUR_USD""}, {""component"": ""USD_CHF"", ""confirms"": false, ""expected"": ""up"", ""observed"": ""flat"", ""relation"": ""same"", ""source"": ""USD_CHF""}], ""expected_primary_direction"": ""up"", ""lookback_h1_bars"": 5, ""primary_dir"": ""BUY"", ""primary_pair"": ""USD_JPY""}"
False,,7571,4,2025-08-19 13:45:00+00:00,streak_reversal,147.652,0.0,0.0598,tp_sl,WIN,USDJPY,2.8062,BUY,147.161,4.682539682539755,USDJPY=X,148.154,2.866,USDJPY-685,RANGING,no_go,MIXED,0,3,"{""components"": [{""component"": ""DXY"", ""confirms"": false, ""expected"": ""up"", ""observed"": ""flat"", ""relation"": ""same"", ""source"": ""DXY_proxy:USD_JPY,EUR_USD,GBP_USD""}, {""component"": ""EUR_USD"", ""confirms"": false, ""expected"": ""down"", ""observed"": ""flat"", ""relation"": ""inverse"", ""source"": ""EUR_USD""}, {""component"": ""USD_CHF"", ""confirms"": false, ""expected"": ""up"", ""observed"": ""flat"", ""relation"": ""same"", ""source"": ""USD_CHF""}], ""expected_primary_direction"": ""up"", ""lookback_h1_bars"": 5, ""primary_dir"": ""BUY"", ""primary_pair"": ""USD_JPY""}"
True,0.845,7581,2,2025-08-19 16:15:00+00:00,dt_bb_rsi_mr,147.633,0.0,0.062,tp_sl,LOSS,USDJPY,-0.907,BUY,147.557,0.7044753086418083,USDJPY=X,147.724,0.8453703703702752,USDJPY-686,RANGING,no_go,WEAK,2,3,"{""components"": [{""component"": ""DXY"", ""confirms"": true, ""expected"": ""up"", ""observed"": ""up"", ""relation"": ""same"", ""source"": ""DXY_proxy:USD_JPY,EUR_USD,GBP_USD""}, {""component"": ""EUR_USD"", ""confirms"": true, ""expected"": ""down"", ""observed"": ""down"", ""relation"": ""inverse"", ""source"": ""EUR_USD""}, {""component"": ""USD_CHF"", ""confirms"": false, ""expected"": ""up"", ""observed"": ""flat"", ""relation"": ""same"", ""source"": ""USD_CHF""}], ""expected_primary_direction"": ""up"", ""lookback_h1_bars"": 5, ""primary_dir"": ""BUY"", ""primary_pair"": ""USD_JPY""}"
